"id","product_id","quantity","color","size","weight","price_cents","sale_price_cents","cost_cents","sku","length","width","height","note"
17141,6463,38,"Light Grey","XXL",4,935,735,158,"YPCQWA",2,3,9,""
17142,9331,1,"Green","XL",9,1872,1672,1665,"NUXJIL",8,2,4,""
17143,7936,9,"Pink","L",9,1956,1756,1303,"DXECMI",4,6,2,""
17144,4710,21,"Beige","L",2,1892,1692,1031,"FBEKNV",6,7,2,""
17145,6740,28,"Pink","XS",5,3386,3186,3253,"NCGVTQ",6,8,9,""
17146,3669,15,"Green","M",1,2960,2760,2365,"YLWTPN",3,9,8,""
17147,5109,24,"Green","XS",9,1179,979,1037,"CBLYUD",5,2,7,""
17148,3518,12,"Cherry Red","XL",6,3074,2874,2681,"CXWJVW",9,6,3,""
17149,2629,37,"Beige","S",1,1920,1720,1697,"XYFYAE",8,5,9,""
17150,205,8,"Metallic Red","L",4,1625,1425,1460,"DBOKTM",9,6,6,""
17151,1264,37,"Steel Blue","XL",7,1355,1155,490,"CRRMMH",7,7,9,""
17152,8178,37,"Beige","XL",3,3353,3153,2471,"NFGELF",4,9,8,""
17153,2482,19,"Grey","XS",1,1236,1036,1096,"WIGIYN",9,9,6,""
17154,3406,31,"Cherry Red","M",5,1481,1281,837,"WPHMRY",5,6,9,""
17155,9949,34,"Green","XXL",2,1450,1250,1197,"FWZDXU",5,9,6,""
17156,8705,7,"Purple","L",0,3356,3156,3235,"ZHXHHH",7,6,2,""
17157,3514,28,"Steel Blue","M",4,1145,945,543,"DBFRYQ",6,6,9,""
17158,2245,38,"Beige","L",0,2662,2462,2510,"BJOJOG",8,9,9,""
17159,5194,14,"Green","XXL",6,2179,1979,1955,"VLBALG",6,9,8,""
17160,3095,36,"Cherry Red","XS",5,3265,3065,3074,"TXLGIX",2,6,3,""
17161,4586,5,"Purple","L",0,1946,1746,1091,"GWVUIG",2,8,3,""
17162,5704,1,"Pink","XS",1,1614,1414,1275,"ASSPUH",6,8,8,""
17163,5139,7,"Pink","XS",3,1712,1512,1261,"HAOJHC",9,8,4,""
17164,5741,5,"Orange","XS",8,1594,1394,1234,"TWTACC",3,4,4,""
17165,2682,18,"Grey","S",7,1007,807,584,"HMEIRS",5,4,2,""
17166,9067,24,"Purple","XS",1,1888,1688,1736,"YAOAIP",3,4,7,""
17167,1433,22,"Dark Blue","XS",4,2036,1836,1343,"NVCAKR",6,7,6,""
17168,10585,7,"Black","XL",6,1849,1649,1096,"XFVQRK",8,9,2,""
17169,3269,35,"Purple","XXL",6,2788,2588,2669,"MUJFJK",6,6,9,""
17170,3927,23,"Black","XS",6,1907,1707,1148,"XHUVXI",4,4,3,""
17171,1745,6,"Green","M",8,1362,1162,895,"IWOMYC",8,6,3,""
17172,6169,19,"Beige","XL",9,1398,1198,579,"AMEFTT",3,8,8,""
17173,5753,21,"Green","XL",9,2782,2582,2378,"KDSLWG",7,4,3,""
17174,1272,17,"Steel Blue","L",9,1897,1697,1416,"DFSJWO",9,6,9,""
17175,1587,4,"Black","XXL",3,2196,1996,1390,"AGAAFL",2,9,7,""
17176,10112,14,"Beige","XXL",0,3117,2917,2707,"HNOWKY",2,2,5,""
17177,9559,3,"Beige","L",5,3070,2870,2658,"HQHMRM",9,8,7,""
17178,1059,30,"Dark Blue","L",4,952,752,185,"OGTAWI",9,9,8,""
17179,2145,18,"Orange","XS",8,1065,865,618,"DYKRUH",9,8,4,""
17180,122,32,"Orange","S",3,2166,1966,1540,"IUCIYE",4,7,9,""
17181,2212,31,"Checkered","S",6,1045,845,541,"JRCZUS",8,7,6,""
17182,3922,22,"Beige","M",4,3315,3115,3161,"JJLJKK",9,9,4,""
17183,9658,36,"Grey","L",6,2033,1833,1688,"XTMVQA",5,9,3,""
17184,6585,34,"Black","XXL",8,2323,2123,1863,"YEUJVX",8,4,9,""
17185,5690,13,"Blue","XL",5,2850,2650,2006,"ABBPPU",8,5,9,""
17186,8160,27,"Black","S",4,1949,1749,1715,"VVMNYZ",6,7,3,""
17187,1355,19,"Beige","XXL",4,1488,1288,1245,"NSUNEL",9,7,5,""
17188,2405,33,"Beige","L",5,959,759,233,"LMXKMD",5,9,8,""
17189,1914,29,"Metallic Red","S",9,3415,3215,2686,"LTGHWZ",7,4,8,""
17190,1548,35,"Black","XL",2,1579,1379,1460,"CGNQRQ",8,9,9,""
17191,9564,35,"Light Grey","XS",4,1310,1110,1005,"FEDPNU",5,5,3,""
17192,8389,8,"Steel Blue","S",5,2723,2523,2122,"URVXCY",3,7,9,""
17193,5660,28,"Pink","XL",8,2937,2737,2713,"UBEQZM",6,9,9,""
17194,7912,4,"Metallic Red","XL",8,1123,923,406,"LBIMRN",5,3,8,""
17195,2970,8,"Orange","XS",1,1044,844,576,"ZZUQOI",3,2,7,""
17196,6068,26,"Metallic Red","XS",0,1827,1627,1201,"ZLMKCC",3,2,3,""
17197,9401,22,"Steel Blue","XL",8,2650,2450,1850,"FQTXGX",8,5,8,""
17198,9136,32,"Dark Blue","XL",6,2560,2360,2348,"UQWGEZ",8,3,9,""
17199,4490,4,"Checkered","XL",8,2332,2132,2143,"CIKVBO",6,3,2,""
17200,10689,22,"Steel Blue","M",2,3379,3179,2573,"ANNXWF",9,4,2,""
17201,9997,39,"Light Grey","M",8,2207,2007,1974,"NRKHXN",2,5,2,""
17202,3950,4,"Green","XS",2,2233,2033,2080,"QEWJGQ",7,4,3,""
17203,6875,39,"Pink","M",8,1052,852,217,"QPVGGS",6,7,4,""
17204,1579,37,"Cherry Red","XXL",6,3060,2860,2299,"JGANXM",8,9,3,""
17205,4227,21,"Pink","XS",9,2455,2255,1588,"IHLABL",8,6,9,""
17206,1024,25,"Beige","L",3,2548,2348,2256,"TARRLF",6,6,9,""
17207,3569,26,"Checkered","L",0,2681,2481,2100,"HJFLMW",9,5,4,""
17208,599,20,"Green","XS",6,1189,989,351,"RNPMOY",5,4,3,""
17209,5498,21,"Green","L",8,1072,872,493,"RPWRKJ",4,5,2,""
17210,8571,27,"Grey","XS",2,1303,1103,609,"HSVEXV",5,5,2,""
17211,1435,6,"Green","M",7,1340,1140,671,"CCRESS",6,2,7,""
17212,9993,24,"Pink","L",5,1642,1442,900,"CPEQDL",7,7,2,""
17213,10473,32,"Beige","XS",0,2784,2584,2626,"NFMAWL",6,8,5,""
17214,2953,27,"Black","M",8,1354,1154,679,"YZAPJC",6,9,4,""
17215,9871,21,"Checkered","XL",3,3003,2803,2272,"AHAZAG",2,9,9,""
17216,7905,8,"Black","XS",4,989,789,360,"BTVPUT",6,7,7,""
17217,1805,12,"Metallic Red","XXL",3,1930,1730,1774,"CUJVMA",4,5,4,""
17218,2285,26,"Steel Blue","XS",6,1991,1791,1640,"RXABDZ",9,6,6,""
17219,4742,13,"Light Grey","XL",2,1348,1148,1147,"VGYUXV",5,5,2,""
17220,8547,18,"Pink","M",6,1197,997,347,"HVOSOW",4,9,5,""
17221,10281,26,"Light Grey","L",2,2903,2703,2342,"LVAMXS",5,2,2,""
17222,3856,12,"Orange","S",0,2725,2525,1888,"CRSWZY",9,8,6,""
17223,2223,5,"Grey","XS",6,3234,3034,2719,"GEFIYG",9,5,5,""
17224,6718,18,"Purple","XS",8,3413,3213,2613,"XDIESU",7,7,8,""
17225,4382,13,"Beige","XXL",1,1658,1458,849,"WCUWMC",8,4,4,""
17226,1355,19,"Cherry Red","L",6,1825,1625,1485,"OBLBWY",8,8,7,""
17227,9950,36,"Pink","XS",6,2189,1989,1994,"NJQOIH",6,2,5,""
17228,1914,10,"Cherry Red","XXL",0,2807,2607,2442,"PFKQET",4,5,2,""
17229,6286,24,"Purple","XL",1,2959,2759,2858,"ILCNPT",8,6,8,""
17230,7895,8,"Checkered","M",2,1935,1735,1136,"PXQYPR",6,2,3,""
17231,5387,27,"Orange","M",0,1924,1724,1516,"SPKCLU",8,2,9,""
17232,9868,34,"Cherry Red","XXL",8,1998,1798,1573,"ASNJLT",4,5,7,""
17233,1336,30,"Beige","XS",1,3223,3023,2756,"QTRRRL",4,8,5,""
17234,8304,2,"Steel Blue","M",6,3451,3251,2668,"UFLGHE",3,4,7,""
17235,7971,31,"Grey","XXL",3,1148,948,705,"YYULHZ",8,8,3,""
17236,10845,4,"Light Grey","XS",5,983,783,485,"HPUCZU",8,5,5,""
17237,7225,6,"Steel Blue","L",7,2550,2350,2155,"IEYHSU",3,5,4,""
17238,7647,35,"Beige","S",0,3250,3050,2407,"XVHBIY",7,5,3,""
17239,3084,8,"Dark Blue","M",7,2297,2097,2158,"XDMAAD",5,5,2,""
17240,1474,18,"Orange","XXL",0,1555,1355,785,"GCUJRC",5,8,4,""
17241,10305,37,"Light Grey","XS",7,1808,1608,918,"IUEKUY",7,7,5,""
17242,7798,32,"Orange","M",4,3445,3245,2548,"GZMSAK",9,2,2,""
17243,3421,15,"Purple","M",7,1720,1520,992,"WQUXVN",2,6,2,""
17244,4496,11,"Pink","XS",0,3281,3081,2799,"LIAHRA",3,5,6,""
17245,2658,9,"Purple","L",4,1803,1603,1154,"RMSFLQ",7,3,2,""
17246,771,32,"Metallic Red","XL",3,2778,2578,1902,"CZRCQD",3,2,9,""
17247,3580,16,"Green","XL",1,3362,3162,2824,"ZFCWLF",4,4,8,""
17248,8249,36,"Beige","XXL",8,3127,2927,2996,"XZOXRE",4,4,7,""
17249,4958,33,"Checkered","S",8,1936,1736,1311,"SKRZIR",8,5,4,""
17250,1363,5,"Checkered","S",6,1475,1275,1003,"CXZFEU",7,4,7,""
17251,984,33,"Checkered","XL",3,2614,2414,1764,"IGNMBS",8,4,5,""
17252,5885,22,"Beige","S",7,3471,3271,2787,"KLIBKM",4,6,4,""
17253,4087,36,"Blue","M",6,1030,830,565,"LQCQUD",4,5,4,""
17254,7172,14,"Orange","XL",9,2709,2509,1812,"TUBJXX",6,6,4,""
17255,5055,32,"Checkered","XS",4,3357,3157,2661,"ZUYZYU",8,9,9,""
17256,9432,33,"Grey","XS",3,983,783,753,"BVXPLC",5,2,8,""
17257,218,38,"Light Grey","L",9,2271,2071,1799,"LPNKZH",6,2,7,""
17258,2247,4,"Purple","S",4,1022,822,518,"ERDDOF",3,4,8,""
17259,3780,14,"Light Grey","XL",5,2447,2247,1564,"ICFPOX",2,6,3,""
17260,4254,1,"Pink","XL",5,2234,2034,1632,"GFSZCY",7,6,2,""
17261,10463,2,"Green","L",3,2054,1854,1826,"FICPBS",7,7,7,""
17262,10831,34,"Metallic Red","XS",1,2263,2063,2036,"WVLLMJ",8,3,8,""
17263,9074,36,"Metallic Red","L",9,2353,2153,1744,"KOYSZU",4,4,7,""
17264,10687,26,"Grey","XS",8,2306,2106,1517,"BKMHXM",7,4,6,""
17265,2885,33,"Pink","XL",8,2806,2606,2412,"PAGZCD",5,5,4,""
17266,263,34,"Light Grey","XXL",9,1366,1166,997,"UCIWBG",4,5,7,""
17267,5519,14,"Pink","XS",1,1241,1041,349,"JJGFOZ",7,2,6,""
17268,9383,26,"Green","XS",7,3412,3212,3235,"ZVUDFX",8,4,6,""
17269,4781,8,"Light Grey","XL",4,2006,1806,1733,"BXUOVV",3,2,8,""
17270,330,23,"Steel Blue","S",9,1599,1399,836,"SFEKCC",9,8,3,""
17271,2572,25,"Grey","L",0,1867,1667,1593,"AXXZLK",4,4,5,""
17272,10544,18,"Dark Blue","S",8,2444,2244,2105,"XUMJIR",4,2,5,""
17273,4575,37,"Beige","XXL",5,1147,947,586,"SKPUDZ",4,8,9,""
17274,1149,24,"Light Grey","XXL",5,2595,2395,1956,"AZWHET",3,3,3,""
17275,9558,6,"Steel Blue","XXL",7,1566,1366,1188,"UUKARX",4,8,5,""
17276,7764,6,"Beige","M",2,2153,1953,1799,"JDNYZX",9,6,9,""
17277,9433,38,"Steel Blue","M",3,2964,2764,2448,"XUKNDD",2,9,6,""
17278,10821,20,"Black","S",1,2233,2033,1867,"NDUTQY",2,4,2,""
17279,9465,9,"Purple","M",6,1394,1194,1100,"BFXYLB",2,2,5,""
17280,6206,16,"Light Grey","S",4,2311,2111,1579,"CBHDPQ",9,9,7,""
17281,2418,23,"Cherry Red","L",9,903,703,531,"NVWSQO",3,4,6,""
17282,7663,32,"Pink","S",9,2334,2134,1750,"QAPPKY",9,6,8,""
17283,1984,37,"Grey","XL",7,2193,1993,1845,"MSFGGY",5,6,5,""
17284,109,29,"Dark Blue","XXL",8,1039,839,530,"AXZQGJ",2,6,3,""
17285,1439,17,"Metallic Red","XL",5,2402,2202,1997,"VGDYXP",2,3,4,""
17286,4300,22,"Grey","S",4,3204,3004,2472,"IJSVYV",6,2,7,""
17287,2970,25,"Orange","L",9,1981,1781,1332,"JRHIKB",3,3,6,""
17288,6621,16,"Beige","S",4,3294,3094,3127,"LRHLLV",8,4,2,""
17289,8047,7,"Dark Blue","XL",2,1576,1376,1146,"NTORSR",9,4,9,""
17290,3809,9,"Cherry Red","S",5,2673,2473,2566,"RLOKWP",9,2,5,""
17291,3538,14,"Dark Blue","XXL",8,2584,2384,1917,"TIOUAY",6,2,7,""
17292,5676,28,"Green","XXL",0,3063,2863,2919,"IABEDG",3,8,8,""
17293,589,30,"Checkered","L",6,2111,1911,1248,"DPKYGJ",9,3,2,""
17294,1562,8,"Metallic Red","M",0,2533,2333,2326,"WXTTVC",4,4,4,""
17295,267,2,"Beige","S",7,2702,2502,2009,"MUFYQW",7,8,5,""
17296,2359,33,"Green","M",5,2859,2659,2718,"UZOJUH",4,9,8,""
17297,6788,16,"Purple","XL",6,2028,1828,1861,"DWPMKM",9,7,5,""
17298,604,24,"Grey","S",0,1401,1201,617,"XPUZEP",6,7,7,""
17299,5480,7,"Pink","XL",2,2037,1837,1309,"GHRWNH",8,4,9,""
17300,1399,27,"Purple","XL",5,2596,2396,1857,"FSIKJF",5,3,5,""
17301,4024,27,"Dark Blue","M",2,3012,2812,2367,"OSMBJK",6,2,8,""
17302,3076,10,"Grey","M",8,3213,3013,2455,"MVJVYB",8,2,9,""
17303,1595,7,"Green","S",1,2542,2342,1679,"RTMNXS",7,6,3,""
17304,6199,4,"Grey","S",4,1223,1023,332,"JPWVBO",6,7,2,""
17305,10283,1,"Light Grey","L",1,2253,2053,1984,"KDMWRS",6,4,2,""
17306,8338,3,"Blue","S",7,1627,1427,1336,"MSTDDR",8,6,5,""
17307,2805,30,"Light Grey","XXL",6,1571,1371,1236,"XNKPLP",6,2,8,""
17308,2918,4,"Steel Blue","M",7,2612,2412,2217,"XBNQSX",7,3,2,""
17309,5420,23,"Green","S",9,2399,2199,1985,"DJYUKN",4,9,4,""
17310,9744,8,"Black","XL",0,2785,2585,2031,"TXMOOL",8,8,8,""
17311,5760,32,"Cherry Red","XXL",7,3029,2829,2199,"GIKIWJ",3,4,8,""
17312,1791,23,"Beige","XL",5,2228,2028,1944,"KSOLWF",9,6,3,""
17313,1269,11,"Blue","XXL",3,1260,1060,1033,"CIMTIS",7,9,7,""
17314,7656,22,"Grey","XL",3,3056,2856,2399,"LWLUYM",9,9,9,""
17315,9620,18,"Green","XS",7,2621,2421,2220,"EBSOTE",3,8,9,""
17316,7167,33,"Steel Blue","L",9,2561,2361,2384,"TQZQOX",4,8,7,""
17317,6716,24,"Blue","S",4,3371,3171,2620,"FAARES",7,4,7,""
17318,4459,10,"Light Grey","XS",0,1198,998,687,"TVJBFJ",9,5,4,""
17319,845,20,"Grey","S",6,1566,1366,1452,"VYUEQK",4,8,5,""
17320,2303,35,"Beige","L",7,1125,925,771,"DXANLQ",8,2,9,""
17321,6562,21,"Green","M",7,2369,2169,1662,"HDAKES",2,5,5,""
17322,9146,30,"Purple","XS",8,1727,1527,1093,"PIXCCO",8,9,2,""
17323,10391,1,"Dark Blue","XS",2,2861,2661,2415,"WXCRAT",6,6,9,""
17324,8916,25,"Beige","S",0,3257,3057,2770,"VSPAFD",7,6,2,""
17325,692,4,"Metallic Red","S",9,2493,2293,2000,"QJENVD",6,7,5,""
17326,3312,22,"Blue","M",6,1046,846,389,"LYBPGK",8,8,9,""
17327,7404,10,"Checkered","L",7,3450,3250,3296,"XCOSLL",7,3,8,""
17328,5711,13,"Blue","S",2,2893,2693,2213,"MHJEKB",7,6,6,""
17329,9469,23,"Orange","XXL",9,1152,952,351,"QQETIP",2,6,3,""
17330,7569,2,"Light Grey","XL",9,1973,1773,1645,"KXQLFN",5,4,6,""
17331,6383,39,"Orange","XS",6,3294,3094,2668,"MWKFPD",6,2,7,""
17332,10349,33,"Beige","XL",2,2862,2662,2103,"FCMHKG",6,6,7,""
17333,3811,13,"Dark Blue","M",8,2518,2318,1828,"LIBBWC",2,6,3,""
17334,9488,23,"Beige","M",6,2846,2646,2516,"WUFMJK",2,6,7,""
17335,109,15,"Steel Blue","XS",6,3110,2910,2915,"YNUFPK",7,7,4,""
17336,1689,25,"Black","XL",1,1819,1619,1096,"WWKEEK",6,7,6,""
17337,547,28,"Blue","S",6,1664,1464,1058,"FCXXCJ",3,2,7,""
17338,2873,28,"Light Grey","S",9,1455,1255,702,"ZZBBVO",5,9,8,""
17339,976,7,"Beige","XXL",9,3168,2968,2832,"WBGVFV",2,9,7,""
17340,5942,36,"Cherry Red","M",1,2576,2376,1952,"KSSVSG",9,6,2,""
17341,9997,36,"Blue","XXL",7,2130,1930,1939,"IKUZOW",4,8,3,""
17342,7534,20,"Checkered","L",8,3345,3145,2460,"HLLFKP",6,2,2,""
17343,7354,21,"Checkered","XL",7,2282,2082,1999,"GGXVGQ",8,8,3,""
17344,8601,5,"Dark Blue","M",1,2205,2005,1999,"MHSQCE",9,3,3,""
17345,7631,28,"Metallic Red","XS",7,2490,2290,1871,"KUNAEM",5,4,2,""
17346,2904,22,"Green","L",8,1874,1674,1058,"XSTWJU",7,9,3,""
17347,2114,12,"Green","XXL",8,2933,2733,2574,"AUNBFN",9,6,5,""
17348,10583,1,"Purple","XXL",4,1315,1115,1057,"IPLNSJ",5,7,6,""
17349,5622,34,"Dark Blue","S",9,1946,1746,1466,"VYEAYT",5,9,8,""
17350,2613,29,"Cherry Red","XS",6,2729,2529,1843,"RVDYGZ",9,9,9,""
17351,6861,26,"Black","XS",9,1131,931,876,"TGPJVD",8,9,3,""
17352,1965,29,"Cherry Red","S",3,1014,814,135,"NAXKWN",4,7,4,""
17353,7633,27,"Grey","XXL",0,1034,834,168,"DLYDEW",9,2,6,""
17354,5355,28,"Pink","M",2,2849,2649,2358,"GRUQHD",6,6,6,""
17355,4496,4,"Black","XS",7,2307,2107,1563,"MPNAWG",3,2,9,""
17356,3219,5,"Purple","XS",5,2361,2161,1986,"JSFJJM",9,7,2,""
17357,6376,11,"Orange","M",5,1363,1163,555,"WDPSQS",2,7,6,""
17358,584,7,"Metallic Red","S",4,2652,2452,2107,"KGOLRW",5,9,8,""
17359,10262,20,"Purple","XL",1,3203,3003,2855,"SLPALU",6,2,6,""
17360,2472,36,"Orange","XS",5,1573,1373,1324,"FVOVIC",8,4,6,""
17361,3900,34,"Steel Blue","S",2,2565,2365,1894,"LNMLYA",4,8,9,""
17362,10136,28,"Blue","XS",8,3003,2803,2524,"HRGGRV",9,8,9,""
17363,1846,26,"Black","XS",7,3418,3218,2575,"YCHMDA",6,9,9,""
17364,8739,22,"Pink","XL",6,3372,3172,3188,"BQJJQQ",8,8,3,""
17365,5093,26,"Purple","M",8,1596,1396,1454,"MIZHTR",9,9,6,""
17366,10475,17,"Cherry Red","S",3,1733,1533,1555,"GHBDPK",2,3,9,""
17367,6955,1,"Checkered","XXL",4,3104,2904,2222,"CKDUQB",7,3,2,""
17368,4807,30,"Metallic Red","XS",5,2048,1848,1186,"DKRLDF",7,9,6,""
17369,8852,1,"Black","S",5,1423,1223,745,"ZFBUEJ",5,2,2,""
17370,9399,22,"Pink","L",8,3251,3051,3091,"HTJWEZ",6,2,6,""
17371,10285,5,"Orange","S",0,950,750,580,"CURMNY",9,9,7,""
17372,5184,20,"Orange","S",0,3466,3266,3144,"QMHEPN",5,5,2,""
17373,10563,12,"Black","XS",2,1533,1333,1015,"RFRBOK",2,5,5,""
17374,9264,17,"Beige","XL",2,3403,3203,3288,"ETJCGB",6,5,6,""
17375,9436,15,"Green","XXL",7,2540,2340,2366,"SVVJRC",7,4,6,""
17376,8560,13,"Pink","M",2,3341,3141,2520,"BTDDJL",3,8,9,""
17377,10840,18,"Blue","M",9,1014,814,573,"VKFART",6,9,7,""
17378,4505,37,"Orange","XS",3,1680,1480,1137,"YWBNRE",7,7,4,""
17379,5733,27,"Blue","XL",2,3437,3237,3165,"JUPTUN",7,7,7,""
17380,5334,31,"Grey","L",1,1166,966,859,"AWVJWV",2,6,3,""
17381,2472,1,"Pink","XXL",7,1225,1025,864,"YOPFTX",3,8,7,""
17382,7132,20,"Pink","XL",7,907,707,78,"UJXMRB",9,5,4,""
17383,2326,6,"Light Grey","XXL",5,3445,3245,2667,"YPQZHU",7,6,5,""
17384,8335,24,"Black","M",4,1608,1408,1212,"BEPYTE",4,8,9,""
17385,6779,23,"Blue","M",9,2523,2323,2246,"TRIJMI",5,2,8,""
17386,1120,4,"Light Grey","S",8,3203,3003,3015,"WCBMYC",3,3,3,""
17387,721,24,"Purple","L",5,1640,1440,1332,"MWSART",7,6,4,""
17388,2289,3,"Dark Blue","L",7,1800,1600,1126,"ULCYGY",5,4,2,""
17389,884,23,"Blue","XXL",3,1951,1751,1137,"AMCTAI",5,2,2,""
17390,10808,13,"Black","XL",1,2878,2678,2109,"VUKPFS",9,2,5,""
17391,9016,27,"Checkered","M",1,1200,1000,392,"WRVZVU",6,7,9,""
17392,2298,17,"Blue","L",8,2702,2502,2303,"UMZJXT",7,4,4,""
17393,3496,23,"Pink","XS",1,1563,1363,940,"MFDGOU",4,8,5,""
17394,2430,27,"Purple","XL",8,1838,1638,1459,"HOGVMM",5,9,8,""
17395,3755,3,"Grey","S",9,2473,2273,1908,"QNPFIS",5,4,6,""
17396,4230,4,"Grey","XS",1,1398,1198,1062,"TYWSCE",8,9,9,""
17397,565,13,"Light Grey","S",4,2717,2517,2479,"BTPGXJ",3,3,8,""
17398,6530,22,"Checkered","XXL",3,3407,3207,3174,"LOZOOU",2,7,2,""
17399,7041,2,"Black","S",1,3237,3037,2958,"QJPKNM",5,2,8,""
17400,2037,22,"Light Grey","XXL",9,2148,1948,1787,"OYUQAJ",5,9,3,""
17401,574,13,"Cherry Red","XS",3,1504,1304,1318,"CKTNPW",5,3,2,""
17402,5445,9,"Cherry Red","L",2,3153,2953,2525,"ZSMKPZ",9,5,4,""
17403,4841,15,"Checkered","XL",5,3496,3296,3102,"KFICEE",4,7,8,""
17404,5772,27,"Steel Blue","XL",7,2545,2345,1692,"DDRMGG",8,3,2,""
17405,9214,17,"Black","XL",8,1580,1380,1014,"YGDPOM",7,6,3,""
17406,6655,35,"Dark Blue","XL",4,1412,1212,888,"NUVXSB",5,2,4,""
17407,10304,33,"Grey","L",5,2337,2137,1554,"DJRVNW",9,3,2,""
17408,9366,18,"Metallic Red","M",6,3320,3120,3037,"YYZIUJ",6,8,7,""
17409,435,10,"Light Grey","M",2,3393,3193,3132,"LHAYDL",9,9,6,""
17410,7937,32,"Dark Blue","XS",3,1477,1277,1175,"PGIDJF",9,2,2,""
17411,9544,5,"Checkered","M",2,1905,1705,1377,"MITVDI",5,5,2,""
17412,7797,17,"Checkered","XS",2,2144,1944,1262,"FEDNCT",5,5,4,""
17413,6962,2,"Dark Blue","XS",7,972,772,115,"WAAATS",7,8,7,""
17414,7864,9,"Green","L",0,3350,3150,2701,"FQGSPC",4,5,2,""
17415,374,35,"Beige","XXL",2,3111,2911,2761,"ZVOVOW",7,4,7,""
17416,6327,15,"Metallic Red","L",5,2505,2305,2178,"UMXHJW",6,9,6,""
17417,8342,8,"Metallic Red","M",1,1051,851,851,"HQENZX",5,9,8,""
17418,2672,12,"Steel Blue","S",1,1737,1537,1408,"AKQOQB",5,5,2,""
17419,7128,2,"Cherry Red","S",9,2588,2388,2113,"KPFQQU",6,9,9,""
17420,5290,24,"Beige","S",7,1847,1647,1452,"XNXWZX",7,6,5,""
17421,6634,8,"Beige","XL",4,3376,3176,2713,"RIGRVT",4,8,8,""
17422,5279,17,"Green","XXL",3,2843,2643,2504,"KPMFND",9,8,7,""
17423,9696,17,"Green","L",4,3292,3092,2519,"YMRDYS",3,7,6,""
17424,10401,2,"Grey","S",1,2954,2754,2751,"WOQYDE",7,8,3,""
17425,408,11,"Cherry Red","S",0,1322,1122,852,"NNJHBD",7,3,2,""
17426,1741,32,"Steel Blue","S",3,2040,1840,1711,"HGHXQH",5,3,4,""
17427,4652,7,"Pink","S",4,1627,1427,1294,"XRWUSI",9,9,6,""
17428,10260,2,"Blue","M",0,3459,3259,3314,"DNYPDH",5,7,3,""
17429,2821,31,"Purple","M",4,1455,1255,1116,"ZRIHYS",8,7,6,""
17430,9328,2,"Pink","L",3,3251,3051,2512,"GGAOKR",8,8,3,""
17431,9844,14,"Dark Blue","XXL",2,2319,2119,1934,"YLBQQP",3,7,6,""
17432,2116,16,"Steel Blue","XL",5,1090,890,394,"ZTGOTH",2,2,5,""
17433,10808,16,"Steel Blue","L",9,3453,3253,2769,"IVHRMG",9,5,9,""
17434,7308,39,"Light Grey","XL",5,3471,3271,2857,"PXSWXJ",9,9,4,""
17435,5494,24,"Checkered","S",0,2128,1928,1659,"XOUKUA",7,7,7,""
17436,7387,7,"Beige","S",2,3049,2849,2319,"LVZHCO",5,4,7,""
17437,4981,23,"Pink","XL",7,974,774,638,"AMUSIM",2,6,6,""
17438,8975,14,"Checkered","S",1,1665,1465,1441,"XLFYXF",5,8,6,""
17439,8406,32,"Green","XS",4,2944,2744,2629,"BGDWEW",8,9,3,""
17440,7326,32,"Steel Blue","XS",6,2648,2448,1906,"WIFORC",8,3,3,""
17441,10643,33,"Pink","XL",5,2728,2528,2279,"GRMGGV",9,9,6,""
17442,2509,14,"Orange","S",5,1322,1122,715,"GZLIOV",7,4,3,""
17443,8510,18,"Steel Blue","S",6,1247,1047,554,"CEBQMY",8,3,8,""
17444,7382,18,"Checkered","M",6,3400,3200,2935,"WRKYLQ",7,4,7,""
17445,334,18,"Metallic Red","L",3,2445,2245,2031,"QDBUFN",3,7,9,""
17446,7880,33,"Black","S",3,2912,2712,2516,"MGQIVU",7,2,2,""
17447,6531,20,"Orange","L",3,2677,2477,1912,"LBMEMT",8,4,7,""
17448,4487,10,"Purple","M",6,2839,2639,2356,"ETZBDG",5,9,8,""
17449,5106,38,"Purple","M",6,3385,3185,2837,"NHMEKM",6,9,8,""
17450,5650,13,"Beige","S",7,1544,1344,1147,"AOGIKI",7,7,7,""
17451,10272,7,"Black","XS",0,1679,1479,1523,"QPCLPX",8,5,4,""
17452,4566,8,"Metallic Red","XXL",0,2026,1826,1311,"UCKYXA",7,7,5,""
17453,3579,21,"Purple","XS",0,1523,1323,730,"OEDDFG",2,4,9,""
17454,2008,28,"Black","XL",9,1385,1185,771,"CCBOAT",7,3,7,""
17455,9387,20,"Light Grey","M",1,1726,1526,1355,"UYYHCB",2,4,9,""
17456,9043,36,"Blue","M",5,2643,2443,2224,"OPOJFO",8,9,3,""
17457,7445,1,"Pink","S",1,2944,2744,2245,"UUFJKD",4,7,4,""
17458,10042,27,"Metallic Red","M",3,2915,2715,2183,"CFLZWZ",6,7,9,""
17459,7216,13,"Steel Blue","L",8,2505,2305,1853,"OLIGWX",7,4,3,""
17460,4702,19,"Black","XL",3,2032,1832,1577,"HEGISA",5,6,5,""
17461,9671,19,"Green","M",5,2811,2611,2266,"BKCFJC",4,6,5,""
17462,5589,38,"Metallic Red","S",9,3253,3053,3015,"ZNMTON",6,8,6,""
17463,3795,33,"Pink","XXL",4,1598,1398,944,"FNGSGU",5,5,5,""
17464,9167,38,"Blue","XXL",5,2634,2434,1789,"GMHGWJ",6,3,3,""
